URL,Size,OutLinks,ContentType
https://www.usatoday.com/picture-gallery/travel/airline-news/2019/11/12/dfw-all-you-need-know-dallas-fort-worth-international-airport/4125110002/,173160,110,text/html
https://www.usatoday.com/story/tech/reviewedcom/2020/02/12/dyson-sale-get-crazy-discount-dyson-supersonic-blowdryer-and-dyson-airwrap-styler/4738412002/,243670,177,text/html
https://www.usatoday.com/story/news/50-states/2020/02/20/leaning-tower-dallas-john-glenn-blue-lobster-news-around-states/111337480/,188989,145,text/html
https://www.usatoday.com/story/tech/reviewedcom/2020/02/12/best-amazon-deals-major-markdowns-oral-b-tootbrushes-tempur-pedic-pillows-and-more/4735680002/,252106,185,text/html
https://www.usatoday.com/staff/2648032001/charles-trepany/,175150,110,text/html
https://www.usatoday.com/story/tech/reviewedcom/2019/09/23/21-products-you-need-if-youre-always-losing-things/2411944001/,277752,215,text/html
https://www.usatoday.com/story/travel/cruises/2020/02/14/coronavirus-fears-vietnam-turns-away-german-cruise-ship/4754149002/,131317,153,text/html
https://www.usatoday.com/story/tech/reviewedcom/2020/02/12/valentines-day-sale-save-big-these-popular-frye-boots-right-now/4738235002/,240817,177,text/html
https://www.usatoday.com/story/news/nation/2020/02/13/coronavirus-boom-concern-but-death-rate-far-below-sars-so-far/4747205002/,121956,137,text/html
https://www.usatoday.com/story/sports/olympics/2020/02/14/no-plan-b-for-olympics-questions-over-chinese-presence/111320756/,111267,133,text/html
https://www.usatoday.com/story/tech/reviewedcom/2020/02/11/15-amazing-valentines-day-gifts-that-dont-require-shipping/41217005/,263415,204,text/html
https://www.usatoday.com/story/money/nation-now/2016/02/24/millennials-breakfast-cereal-inconvenient/80861690/,115899,137,text/html
https://www.usatoday.com/story/money/business/2017/06/15/cereal-makers-hope-charm-millennials-not-just-kids/102849400/,108561,132,text/html
https://www.usatoday.com/story/entertainment/celebrities/2020/02/06/harvey-weinstein-trial-accuser-lauren-young-grilled-cross-examination/4671110002/,123335,137,text/html
https://www.usatoday.com/story/entertainment/celebrities/2020/01/30/harvey-weinstein-trial-witnesses-testimony-dawn-dunning-lincoln-davies/4610550002/,126179,141,text/html
https://www.usatoday.com/story/tech/reviewedcom/2020/02/10/valentines-day-sales-all-best-deals-you-can-still-get-time-friday/4714575002/,247424,192,text/html
https://www.usatoday.com/story/tech/reviewedcom/2020/02/11/best-amazon-deals-snag-discounts-instant-pots-bose-headphones-and-more/4722055002/,251824,184,text/html
https://www.usatoday.com/story/tech/reviewedcom/2020/02/11/kitchenaid-stand-mixer-deal-iconic-appliance-sale-insane-price-fun-colors/4726245002/,241199,175,text/html
https://www.usatoday.com/story/news/nation/2020/01/28/coronavirus-americans-evacuated-wuhan-hong-kong/4595206002/,122688,139,text/html
https://www.usatoday.com/story/news/health/2020/01/24/national-institutes-health-has-partnered-boston-area-company-moderna-vaccine-targeting-novel-coronav/4568266002/,122474,141,text/html
https://www.usatoday.com/story/news/nation/2020/01/28/dog-semen-lawsuit-oregon-breeders-labradors/4601151002/,115772,141,text/html
https://www.usatoday.com/story/news/nation/2020/01/29/coronavirus-china-americans-quarantined-wuhan-bored-information/4597323002/,132533,140,text/html
https://www.usatoday.com/story/money/2020/02/18/franklin-templeton-buy-legg-mason-4-5-billion/4792963002/,110624,135,text/html
https://www.usatoday.com/story/travel/news/2020/02/06/coronavirus-diamond-princess-guests-quarantine-floating-prison/4676745002/,127920,135,text/html
https://www.usatoday.com/story/tech/2019/03/06/can-ditch-my-wallet-smart-wallet-my-phone/3032297002/,121527,150,text/html
https://www.usatoday.com/story/tech/2019/02/26/your-smartphone-screen-probably-disgusting-heres-how-clean/2950106002/,129061,155,text/html
https://www.usatoday.com/story/news/politics/elections/2020/02/12/michael-bloomberg-focuses-donald-trump-his-return-nashville/4745390002/,124394,137,text/html
https://www.usatoday.com/story/news/politics/elections/2020/02/19/democratic-debate-las-vegas-michael-bloomberg/4798093002/,186099,146,text/html
https://www.usatoday.com/story/news/politics/elections/2020/02/20/michael-bloomberg-electability-sexism-claims-center-stage-debate/4794526002/,133560,146,text/html
https://www.usatoday.com/picture-gallery/travel/destinations/2019/02/11/rick-steves-european-favorites/2837230002/,252364,110,text/html
https://www.usatoday.com/picture-gallery/travel/experience/food-and-wine/2019/10/01/irish-whiskey-trail-ireland-distilleries-visit-jameson-slane/2443577001/,157438,110,text/html
https://www.usatoday.com/story/travel/destinations/2020/02/11/united-kingdom-whats-new-2020-how-brexit-impacting-tourism/4713803002/,129050,153,text/html
https://www.usatoday.com/videos/tech/2019/04/02/hangover-free-alcohol-could-make-its-way-into-your-glass-2024/3339850002/,155730,112,text/html
https://www.usatoday.com/story/travel/news/2020/02/05/going-italy-2020-heres-what-you-need-know-before-you-travel/4653836002/,128932,149,text/html
https://www.usatoday.com/story/travel/advice/2020/01/31/what-coronavirus-travel-protocol-us-travel-advisory-flights-more/4620467002/,146700,166,text/html
https://www.usatoday.com/story/news/2020/01/31/coronavirus-american-flees-wuhan-china-says-hes-still-wearing-mask/4621948002/,128043,143,text/html
https://www.usatoday.com/story/news/nation/2020/01/30/coronavirus-chicago-man-first-us-case-person-person-spread/2857083001/,115078,138,text/html
https://www.usatoday.com/story/news/health/2020/01/31/coronavirus-flu-prevention-face-masks-offer-little-protection/4620463002/,122153,144,text/html
https://www.usatoday.com/staff/2646856001/maeve-mcdermott/,175108,111,text/html
https://www.usatoday.com/story/news/nation/2020/02/01/sunday-february-2-2020-rare-palindrome-02-02-2020/4633400002/,112946,140,text/html
https://www.usatoday.com/story/news/health/2020/01/24/coronavirus-versus-flu-influenza-deadlier-than-wuhan-china-disease/4564133002/,122090,151,text/html
https://www.usatoday.com/story/news/nation/2020/01/31/coronavirus-outbreak-state-dept-says-fly-more-americans-back-china/2860692001/,126112,140,text/html
https://www.usatoday.com/story/sports/mlb/2020/01/24/fiers-declines-to-discuss-whistle-blower-role-in-cheat-scam/41061519/,124363,141,text/html
https://www.usatoday.com/story/entertainment/celebrities/2019/08/19/meghan-prince-harry-defended-elton-john-twitter-posts/2051826001/,122225,147,text/html
https://www.usatoday.com/story/entertainment/celebrities/2019/09/25/meghan-prince-harry-archie-day-3-their-africa-tour/2433696001/,131822,145,text/html
https://www.usatoday.com/story/entertainment/celebrities/2019/08/28/jeffrey-epstein-accuser-virginia-giuffre-calls-out-prince-andrew/2139003001/,118598,140,text/html
https://www.usatoday.com/story/life/people/2019/05/19/duchess-meghan-prince-harry-celebrate-first-anniversary-never-seen-photos/3731720002/,119320,144,text/html
https://www.usatoday.com/story/life/2019/02/06/kate-v-meghan-ropes-royal-fans-look-tabloid-claims-feud/2731144002/,136730,154,text/html
https://www.usatoday.com/story/entertainment/celebrities/2019/11/20/what-prince-andrew-resignation-means-for-royal-family/4251011002/,132898,143,text/html
https://www.usatoday.com/story/entertainment/celebrities/2019/11/08/harry-meghan-kate-will-reunite-after-feuding-tales/4164566002/,125261,140,text/html
https://www.usatoday.com/story/entertainment/celebrities/2019/10/25/prince-harry-duchess-meghan-likely-win-battle-tabloids/3977939002/,132186,148,text/html
https://www.usatoday.com/story/life/2019/05/16/queen-elizabeth-ii-wants-social-media-manger-oversee-her-twitter/3695249002/,122148,144,text/html
https://www.usatoday.com/picture-gallery/life/2018/05/09/royal-baby-pictures-watch-prince-louis-grow/34723153/,154278,110,text/html
https://www.usatoday.com/story/entertainment/celebrities/2019/10/22/duchess-meghan-prince-harry-taking-time-off-royal-duties-soon/4053721002/,125271,151,text/html
https://www.usatoday.com/story/life/people/2015/01/05/how-did-prince-andrew-get-stuck-in-a-sex-slave-case/21291031/,120878,144,text/html
https://www.usatoday.com/story/tech/2019/09/05/amazon-owned-ring-doorbell-cameras-attract-congressional-concern/2227545001/,118566,138,text/html
https://www.usatoday.com/story/tech/2019/12/13/how-secure-your-home-surveillance-cameras-getting-hacked/4407914002/,115802,138,text/html
https://www.usatoday.com/story/money/2020/02/03/ring-update-default-two-factor-authentication-aims-improve-privacy/4650652002/,111980,141,text/html
https://www.usatoday.com/story/news/2019/04/24/facebook-while-black-zucked-users-say-they-get-blocked-racism-discussion/2859593002/,165715,169,text/html
https://www.usatoday.com/story/tech/2014/12/29/usa-today-analysis-finds-minorities-underrepresented-in-non-tech-tech-jobs/20868353/,93305,101,text/html
https://www.usatoday.com/story/tech/news/2017/10/03/diversity-and-silicon-valley-race-not-gender-gap-gets-worse/727240001/,117789,147,text/html
https://www.usatoday.com/story/tech/2014/10/12/silicon-valley-diversity-tech-hiring-computer-science-graduates-african-american-hispanic/14684211/,111493,136,text/html
https://www.usatoday.com/story/tech/2018/01/30/exclusive-google-expands-howard-west-train-more-black-coders/1077193001/,127970,143,text/html
https://www.usatoday.com/story/tech/news/2017/01/30/exclusive-silicon-valley-tries-spread-wealth-trumps-america/97056450/,116877,142,text/html
https://www.usatoday.com/story/tech/2018/06/14/google-says-focus-diversity-efforts-black-hispanic-women/703003002/,117446,140,text/html
https://www.usatoday.com/story/tech/news/2017/04/27/toxic-workplaces-technology-women-minorities-retention/100977038/,127827,153,text/html
https://www.usatoday.com/story/tech/2018/07/12/facebooks-diversity-efforts-failing-black-and-hispanic-women/776534002/,121070,144,text/html
https://www.usatoday.com/story/tech/2015/05/05/google-raises-stakes-diversity-spending/26868359/,130944,134,text/html
https://www.usatoday.com/story/tech/news/2016/04/18/slack-diversity-leslie-miley/83102938/,110623,137,text/html
https://www.usatoday.com/story/tech/2019/11/08/facebooks-current-and-former-black-employees-allege-growing-racism/2534615001/,115733,143,text/html
https://www.usatoday.com/story/news/2018/11/27/facebook-has-problem-black-people-former-employee-says/2126056002/,129434,156,text/html
https://www.usatoday.com/story/tech/2015/11/05/twitter-diveresity-leslie-miley-alex-roetter/75259454/,109535,136,text/html
https://www.usatoday.com/story/tech/2018/02/28/diversity-freada-kapor-klein-kapor-center-report-leaky-pipeline/378295002/,123261,135,text/html
https://www.usatoday.com/story/tech/news/2016/06/30/google-diversity-numbers-2016/86562004/,111190,139,text/html
https://www.usatoday.com/story/entertainment/celebrities/2020/02/17/jason-davis-recess-voice-actor-dead-35/4783890002/,116365,141,text/html
https://www.usatoday.com/story/entertainment/celebrities/2020/02/16/caroline-flack-former-love-island-host-found-dead-london/4779030002/,125327,142,text/html
https://www.usatoday.com/story/entertainment/celebrities/2020/02/17/drew-carey-ex-amie-harwick-dead-suspected-murder/4783887002/,116050,135,text/html
https://www.usatoday.com/story/news/politics/elections/2020/02/11/joe-biden-leave-new-hampshire-earlier-and-go-south-carolina/4729085002/,110663,138,text/html
https://www.usatoday.com/story/news/politics/elections/2020/02/11/andrew-yang-ends-his-campaign-presidency/2011104001/,129090,143,text/html
https://www.usatoday.com/story/news/politics/elections/2020/02/11/new-hampshire-primary-bernie-sanders-pete-buttigieg-hold-polling-ground/4713290002/,182856,160,text/html
https://www.usatoday.com/story/entertainment/celebrities/2019/12/11/stop-shaming-lizzo-lakers-game/4403651002/,119146,141,text/html
https://www.usatoday.com/story/entertainment/movies/2020/01/08/just-mercy-michael-b-jordan-real-case-bryan-stevenson-movie/2836560001/,123208,141,text/html
https://www.usatoday.com/story/sports/mlb/2020/02/21/luis-robert-chicago-white-sox-mlb/4825471002/,118385,135,text/html
https://www.usatoday.com/story/tech/reviewedcom/2020/02/21/12-great-baby-shower-gifts-you-can-get-carters/111335348/,257412,196,text/html
https://www.usatoday.com/picture-gallery/life/people/2012/09/10/day-in-celebrities/1411301/,157548,110,text/html
https://www.usatoday.com/story/entertainment/movies/2020/01/07/just-mercy-review-michael-b-jordan-jamie-foxx/2822272001/,123215,139,text/html
https://www.usatoday.com/story/tech/reviewedcom/2020/02/21/best-amazon-deals-save-wool-dryer-balls-ray-ban-sunglasses-and-more/4829869002/,250453,185,text/html
https://www.usatoday.com/story/sports/mlb/columnist/bob-nightengale/2020/02/19/yankees-astros-cheating-scandal-giancarlo-stanton/4810767002/,126718,142,text/html
https://www.usatoday.com/story/sports/mlb/2020/02/21/mlb-to-test-robot-umpires-in-spring-training/4830417002/,121292,137,text/html
https://www.usatoday.com/story/tech/2019/11/01/fitbit-being-bought-out-google-parent-company-alphabet/4121246002/,107896,136,text/html
https://www.usatoday.com/story/tech/columnist/2018/05/25/internet-users-get-more-control-their-info-thanks-europes-gdpr/630918002/,115549,136,text/html
https://www.usatoday.com/story/entertainment/movies/2020/02/11/every-dc-superhero-movie-definitively-ranked-best-worst/4720564002/,135890,151,text/html
https://www.usatoday.com/story/entertainment/movies/2020/02/12/sonic-the-hedgehog-movie-review-jim-carrey-gags-feel-dated/4725441002/,121220,137,text/html
https://www.usatoday.com/story/entertainment/music/2020/02/20/trump-criticizes-brad-pitt-parasite-oscar-win-studio-responds/4826674002/,116311,142,text/html
https://www.usatoday.com/picture-gallery/sports/nhl/2019/10/03/nhl-2019-20-season-best-shots-photos/3858108002/,212543,110,text/html
https://www.usatoday.com/story/sports/nhl/2020/02/22/alex-ovechkin-700-goal-milestone-washington-capitals-wayne-gretzky/4674836002/,118472,145,text/html
https://www.usatoday.com/story/tech/reviewedcom/2019/07/26/36-things-you-didnt-know-you-needed-on-amazon/39801525/,308338,257,text/html
https://www.usatoday.com/picture-gallery/sports/nhl/2020/02/22/alex-ovechkin-march-700-nhl-goals/4673157002/,157849,110,text/html
https://www.usatoday.com/story/sports/nhl/2018/03/30/scott-foster-ushl-chicago-blackhawks-steel-accountant/474403002/,108715,136,text/html
https://www.usatoday.com/in-depth/news/nation/2018/10/31/george-soros-and-migrant-caravan-how-lie-multiplied-online/1824633002/,112483,27,text/html
https://www.usatoday.com/story/tech/2019/11/20/google-restricts-political-ad-targeting-facebook-deliberates/4255361002/,118465,147,text/html
https://www.usatoday.com/story/news/politics/2019/09/20/trump-said-doesnt-matter-if-he-asked-ukraine-investigate-biden/2383506001/,122624,145,text/html
https://www.usatoday.com/story/tech/2019/10/30/twitter-announces-ban-political-advertisements/4101824002/,112638,143,text/html
https://www.usatoday.com/story/tech/2020/01/31/trump-re-election-george-soros-accuses-facebook-zuckerberg-conspiring-trump/4626183002/,118197,146,text/html
https://www.usatoday.com/story/news/world/2019/05/23/indie-election-results-narendra-modis-party-has-commanding-lead/1202744001/,112578,135,text/html
https://www.usatoday.com/story/news/politics/2019/09/20/state-dinner-trump-hosts-australian-prime-minister-scott-morrison/2344441001/,139829,146,text/html
https://www.usatoday.com/story/news/politics/elections/2019/09/22/election-2020-elizabeth-warren-rises-becomes-rival-democrats-top-target/2410036001/,133079,147,text/html
https://www.usatoday.com/story/news/politics/2019/09/22/donald-trump-joe-biden-ukraine-whistleblower-standoff-explained/2388648001/,146604,153,text/html
https://www.usatoday.com/story/news/politics/2019/11/15/impeachment-marie-yovanovitch-symbolizes-state-department-revolt/4190154002/,130276,147,text/html
https://www.usatoday.com/story/news/politics/2019/11/15/trump-impeachment-hearing-live-coverage-marie-yovanovitch-david-holmes-testify/4189618002/,180473,158,text/html
https://www.usatoday.com/picture-gallery/news/politics/2019/11/15/trump-impeachment-inquiry-continues-ukraine-marie-yovanovitch-hearing/4200587002/,157623,110,text/html
https://www.usatoday.com/story/news/politics/2020/02/06/marie-yovanvitch-op-ed/4676825002/,127062,148,text/html
https://www.usatoday.com/story/life/tv/2018/05/02/save-our-shows-2018-fans-pick-timeless-again-tvs-most-wanted-endangered-series/564945002/,117479,139,text/html
https://www.usatoday.com/picture-gallery/sports/nascar/drivers/2013/09/13/joey-logano-through-the-years/2774503/,160396,110,text/html
https://www.usatoday.com/story/sports/ftw/2020/02/22/kyle-busch-ryan-newmans-daytona-500-wreck-were-not-invincible/4842609002/,118897,148,text/html
https://www.usatoday.com/story/sports/nascar/2020/02/18/2020-daytona-500-newman-crash-hamlin-wins-last-laps/4799675002/,125902,146,text/html
https://www.usatoday.com/story/sports/nascar/2020/02/18/ryan-blaney-calls-wreck-ryan-newman-daytona-500-unintentional/4792684002/,115919,139,text/html
https://www.usatoday.com/story/sports/nascar/2020/02/17/daytona-500-2020-denny-hamlin-wins-ryan-newman-injury/4788068002/,129915,144,text/html
https://www.usatoday.com/picture-gallery/sports/nascar/2020/01/23/2020-nascar-cup-series-schedule/4469896002/,161417,110,text/html
https://www.usatoday.com/story/news/2018/03/07/phoenix-naples-palm-springs-and-staunton-newsrooms-lead-2017-best-usa-today-network-journalism-award/402604002/,232888,314,text/html
https://www.usatoday.com/picture-gallery/entertainment/2020/02/22/photos-kids-film-festival-cleveland-ohio-friday-feb-21/4839782002/,155825,111,text/html
https://www.usatoday.com/story/tech/2020/02/16/youtube-tv-cancel-subscription-if-you-use-apples-app-payments/4780075002/,110437,137,text/html
https://www.usatoday.com/picture-gallery/sports/nfl/2020/02/05/nfl-power-rankings-post-super-bowl-edition/4660494002/,164343,110,text/html
https://www.usatoday.com/story/sports/nfl/draft/2020/02/17/nfl-mock-draft-2020-cowboys-patriots-combine-first-round/4783268002/,129985,141,text/html
https://www.usatoday.com/picture-gallery/sports/nfl-100/2019/10/08/nfl-100-100-greatest-nfl-players-all-time/3860716002/,186601,110,text/html
https://www.usatoday.com/story/tech/columnist/baig/2019/09/23/samsung-galaxy-fold-goes-sale/2387343001/,109981,140,text/html
https://www.usatoday.com/story/tech/columnist/2020/01/08/technology-ces-2020-products-you-may-actually-want-buy/2834871001/,128305,148,text/html
https://www.usatoday.com/picture-gallery/entertainment/celebrities/2020/02/18/brit-awards-2020-billie-eilish-harry-styles-lizzo-more-stars/4796171002/,158594,110,text/html
https://www.usatoday.com/story/entertainment/movies/2020/01/09/naacp-image-awards-eddie-murphy-lizzo-netflix/4423766002/,113828,135,text/html
https://www.usatoday.com/story/news/2015/08/26/virginia-shooting-live-tv/32433013/,119398,133,text/html
https://www.usatoday.com/story/news/politics/2019/08/09/andy-parker-father-slain-journalist-asks-congress-help/1974001001/,114296,136,text/html
https://www.usatoday.com/story/news/nation/2015/08/26/alison-parker-adam-ward-wdbj7-virginia-tv-journalists-dead/32396463/,120666,137,text/html
https://www.usatoday.com/staff/2687495001/jazmin-goodwin/,174488,110,text/html
https://www.usatoday.com/story/tech/2019/09/13/big-tech-probe-congress-asks-google-facebook-apple-amazon-info/2313059001/,135369,140,text/html
https://www.usatoday.com/in-depth/news/nation/2018/10/17/teachers-appreciation-pay-union-jobs-schools-education/1509500002/,162332,45,text/html
https://www.usatoday.com/story/money/nation-now/2017/01/03/wendys-twitter-revenge/96121542/,107488,138,text/html
https://www.usatoday.com/story/life/entertainthis/2017/07/17/ann-coulters-delta-drama-inspires-twitter-snakes-plane-jokes/484144001/,109090,137,text/html
https://www.usatoday.com/story/news/nation-now/2017/07/08/delta-passenger-charged-assaulting-flight-attendant/461376001/,113640,138,text/html
https://www.usatoday.com/story/sports/ncaab/2020/02/22/college-basketball-upset-unlv-stuns-san-diego-state-first-loss/4846776002/,111860,135,text/html
https://www.usatoday.com/story/travel/flights/2019/06/04/southwest-airlines-sale-round-trip-tickets-under-100/1330857001/,119553,142,text/html
https://www.usatoday.com/story/travel/columnist/cox/2019/10/18/ask-captain-coping-cockpit-fires-and-clock-changes/3979566002/,108633,134,text/html
https://www.usatoday.com/story/news/politics/2018/01/02/us-sees-surge-women-interested-running-office/998428001/,114686,134,text/html
https://www.usatoday.com/story/news/world/2017/09/26/saudi-arabia-says-allow-women-drive-first-time/705377001/,111475,136,text/html
https://www.usatoday.com/story/news/world/2017/11/14/weinstein-effect-goes-global-powerful-men-confronted/862353001/,124148,137,text/html
https://www.usatoday.com/story/news/world/2017/11/22/french-women-go-after-sexual-abusers-out-your-pig-campaign/884931001/,112741,138,text/html
https://www.usatoday.com/story/news/nation-now/2018/01/17/power-polls-when-and-where-womens-march-2018/1039419001/,108947,143,text/html
https://www.usatoday.com/story/news/world/2018/01/03/iceland-equal-pay-law-set-end-gender-pay-gap/1000435001/,107475,137,text/html
https://www.usatoday.com/story/news/world/2017/10/13/child-brides-india-rape-supreme-court/762018001/,117580,134,text/html
https://www.usatoday.com/story/tech/2018/08/28/facebook-employees-hint-conservative-intolerance/1127988002/,112211,136,text/html
https://www.usatoday.com/story/news/politics/2017/12/06/trump-move-u-s-embassy-israel-jerusalem/919927001/,116818,144,text/html
https://www.usatoday.com/story/opinion/2019/11/14/does-trump-really-want-get-out-syria-apparently-not-column/2580931001/,122215,137,text/html
https://www.usatoday.com/story/news/world/2019/11/21/israels-benjamin-netanyahu-charged-corruption-cases/4259442002/,119694,141,text/html
https://www.usatoday.com/story/news/politics/2017/12/06/trump-says-jerusalem-embassy-move-long-overdue/926716001/,131220,143,text/html
https://www.usatoday.com/story/news/world/2019/03/25/how-donald-trump-and-benajmin-netanyahu-israel-benefit-close-relationship/3249644002/,126167,152,text/html
https://www.usatoday.com/story/life/people/2018/10/12/royal-wedding-princess-eugenie-wed-longtime-boyfriend-windsor/1577616002/,144513,145,text/html
https://www.usatoday.com/story/news/world/2019/11/18/pompeo-us-no-longer-considers-west-bank-settlements-per-se-illegal/4231813002/,117500,133,text/html
https://www.usatoday.com/story/news/world/2018/08/31/trump-administration-nix-funding-u-n-palestinian-refugee-program/1161342002/,115755,136,text/html
https://www.usatoday.com/picture-gallery/life/2018/10/12/scenes-princess-eugenies-royal-wedding-jscenes-princess-eugenies-royal-wedding-tack-brooksbank/1611796002/,180147,110,text/html
https://www.usatoday.com/story/opinion/2019/11/21/trump-pompeo-shift-west-bank-israeli-settlements-hurts-peace-column/4248977002/,102986,121,text/html
https://www.usatoday.com/story/sports/olympics/2018/12/10/usoc-larry-nassar-sex-abuse-case-hammered-report/2262885002/,120165,136,text/html
https://www.usatoday.com/story/sports/nfl/draft/2019/04/26/nfl-draft-winners-losers-giants-daniel-jones/3568054002/,124210,152,text/html
https://www.usatoday.com/story/news/politics/2019/04/25/donald-trump-john-mccain-disservice-america/3581009002/,122117,140,text/html
https://www.usatoday.com/story/news/world/2019/04/25/emirati-woman-munira-abdulla-regains-consciousness-27-years/3581408002/,115553,143,text/html
https://www.usatoday.com/story/news/nation/2018/12/13/boy-scouts-america-deflect-bankruptcy-report-sexual-misconduct/2298513002/,112205,140,text/html
https://www.usatoday.com/story/money/2019/04/18/millennial-money-why-young-adults-still-need-support-parents/3500346002/,124927,140,text/html
https://www.usatoday.com/story/money/business/2018/01/31/bon-ton-stores-closing-another-42-stores-2018/1084817001/,111215,134,text/html
https://www.usatoday.com/story/money/2019/04/22/the-fastest-growing-city-in-each-state/39362311/,136399,141,text/html
https://www.usatoday.com/story/money/2019/04/22/retire-early-can-ordinary-americans-find-financial-independence/3478332002/,111733,130,text/html
https://www.usatoday.com/story/money/2019/04/18/gluten-found-in-restaurant-food-labeled-gluten-free-study/3451134002/,124846,142,text/html
https://www.usatoday.com/story/money/2018/03/18/toys-r-us-bankruptcy-liquidation/436176002/,115868,148,text/html
https://www.usatoday.com/story/money/2019/04/18/apple-zynga-americas-highest-paying-companies-us/39353741/,138145,146,text/html
https://www.usatoday.com/story/life/movies/2018/01/26/5-stellar-sundance-movies-need-your-radar-year/1061987001/,123721,141,text/html
https://www.usatoday.com/picture-gallery/travel/experience/america/2019/08/05/clear-kayaking-tours-in-central-florida-rock-springs-run-state-reserve/1920787001/,156966,110,text/html
https://www.usatoday.com/story/life/entertainthis/2017/12/03/last-jedi-characters-have-no-time-mourn-han-solo/917897001/,120833,139,text/html
https://www.usatoday.com/story/life/movies/2018/05/07/cannes-film-festival-terry-gilliam-man-who-killed-don-quixote/585525002/,107450,135,text/html
https://www.usatoday.com/story/life/movies/2018/05/15/review-young-han-solo-star-wars-movie-gambles-wins/609801002/,116530,142,text/html
https://www.usatoday.com/story/life/movies/2018/05/14/blackkklansman-watch-first-trailer-spike-lee-true-police-story/609421002/,120268,139,text/html
https://www.usatoday.com/story/news/nation/2019/08/20/kinkajou-attack-florida-man-injured-exotic-creature/2064331001/,114412,146,text/html
https://www.usatoday.com/story/news/nation/2019/08/21/florida-man-castration-botched-sebring/2070680001/,110974,141,text/html
https://www.usatoday.com/story/life/movies/2018/12/19/5-biggest-movie-bombs-2018-star-wars-solo-robin-hood/2315351002/,121303,146,text/html
https://www.usatoday.com/story/life/entertainthis/2017/10/03/harrison-ford-explaining-why-han-solo-had-die-ryan-gosling-priceless/728606001/,112512,137,text/html
https://www.usatoday.com/story/sports/ncaab/2019/11/12/kentucky-upset-evansville-all-time-biggest-college-basketball/2583444001/,118960,148,text/html
https://www.usatoday.com/picture-gallery/entertainment/books/2019/10/27/top-10-true-crime-books-all-time-according-members-goodreads/4084142002/,156854,110,text/html
https://www.usatoday.com/story/life/movies/2019/05/03/zac-efron-as-ted-bundy-how-accurate-netflix-extremely-wicked/3624003002/,124168,141,text/html
https://www.usatoday.com/story/life/movies/2019/05/09/charles-manson-why-grisly-murders-still-fascinate-us/1131968001/,134086,148,text/html
https://www.usatoday.com/story/life/people/2019/04/26/zac-efron-ted-bundy-serial-killer-extremely-wicked-shockingly-evil-vile/3585542002/,110455,134,text/html
https://www.usatoday.com/story/life/tv/2019/01/24/conversations-killer-ted-bundy-tapes-netflix-docuseries-revelations-what-we-learned/2655837002/,122731,142,text/html
https://www.usatoday.com/story/news/nation/2019/08/06/ted-bundy-case-closed-colorado-victim-denise-oliverson/1939748001/,128052,143,text/html
https://www.usatoday.com/picture-gallery/entertainment/celebrities/2019/09/23/emmys-2019-memorable-moments-show/2414849001/,170793,110,text/html
https://www.usatoday.com/story/news/world/2019/01/14/indonesia-jet-crash-boeing-737/2567946002/,110674,132,text/html
https://www.usatoday.com/story/travel/flights/2019/06/24/boeing-737-max-where-southwest-american-united-alaska-plan-fly/1455445001/,128321,148,text/html
https://www.usatoday.com/staff/2648423001/aamer-madhani/,177453,112,text/html
https://www.usatoday.com/story/opinion/2018/05/20/robert-mueller-investigation-so-serious-hope-ends-soon-editorials-debates/619432002/,122037,143,text/html
https://www.usatoday.com/story/news/politics/2019/07/01/washington-dc-4th-july-tanks-protests-baby-trump-balloon/1617386001/,128056,154,text/html
https://www.usatoday.com/story/news/nation/2019/07/01/fourth-july-weather-forecast-storms-heat-likely/1618776001/,110429,137,text/html
https://www.usatoday.com/story/money/2019/08/31/kmart-sears-store-closings-more-locations-shutter-end-2019/2168435001/,129641,165,text/html
https://www.usatoday.com/story/news/politics/2019/07/01/president-donald-trump-get-tanks-july-4-celebration-dc/1621331001/,113331,139,text/html
https://www.usatoday.com/story/news/health/2019/08/07/vanderbilt-doctors-tennessee-say-they-operated-wrong-kidney/1946202001/,120938,146,text/html
https://www.usatoday.com/story/news/world/2018/04/03/south-koreas-me-too-movement-topples-politicians-entertainment-icons/476895002/,117317,135,text/html
https://www.usatoday.com/story/entertainment/tv/2019/07/02/fourth-july-how-watch-fireworks-tv-more-patriotic-specials/1595766001/,121475,133,text/html
https://www.usatoday.com/story/news/nation/2019/08/30/arkansas-woman-drowns-after-911-dispatcher-tells-her-shut-up/2166669001/,117995,143,text/html
https://www.usatoday.com/picture-gallery/life/health-wellness/2019/07/18/12-reasons-why-you-should-take-a-vacation-for-your-health/39692453/,160175,110,text/html
https://www.usatoday.com/story/entertainment/celebrities/2019/08/13/teen-choice-awards-sarah-hyland-let-her-badass-kidney-bump-shine/1995271001/,115015,144,text/html
https://www.usatoday.com/story/news/nation/2019/08/31/hurricane-dorian-storm-strengthens-path-toward-florida/2177471001/,129986,142,text/html
https://www.usatoday.com/story/news/nation/2019/08/31/bostons-straight-pride-parade-here-after-months-debate/2167020001/,128093,139,text/html
https://www.usatoday.com/picture-gallery/sports/nba/2018/10/21/2018-19-nba-season-best-photo-each-day/1686294002/,224989,110,text/html
https://www.usatoday.com/story/life/entertainthis/2016/04/21/bigbang-biggest-boy-band-world-you-probably-havent-heard/83197506/,115935,146,text/html
https://www.usatoday.com/picture-gallery/sports/olympics/2013/11/29/lindsey-vonn-on-and-off-the-slopes/3652593/,175315,110,text/html
